Ethylene,,,,,,,,,,,,,,,
Time,m2,m4,m14,m16,m18,m25,m26,m27,m28,m29,m30,m32,m40,m44,m15
8470.87,5.45E-11,5.05E-13,2.49E-11,2.96E-12,7.29E-11,1.22E-09,5.64E-09,1.25E-10,7.07E-11,5.25E-12,6.68E-13,1.16E-12,1.58E-08,1.27E-11,4.89E-11
8473.97,5.47E-11,4.98E-13,2.52E-11,3.06E-12,7.36E-11,1.23E-09,5.65E-09,1.25E-10,7.03E-11,5.17E-12,6.93E-13,1.11E-12,1.58E-08,1.28E-11,4.88E-11
8477.05,5.50E-11,4.79E-13,2.48E-11,3.03E-12,7.40E-11,1.23E-09,5.66E-09,1.26E-10,7.06E-11,5.37E-12,6.51E-13,1.18E-12,1.58E-08,1.27E-11,4.87E-11
8480.16,5.50E-11,5.03E-13,2.49E-11,3.03E-12,7.30E-11,1.23E-09,5.67E-09,1.26E-10,7.03E-11,5.26E-12,7.15E-13,1.15E-12,1.58E-08,1.28E-11,4.88E-11
8483.23,5.50E-11,5.00E-13,2.52E-11,3.09E-12,7.29E-11,1.23E-09,5.67E-09,1.26E-10,6.99E-11,5.28E-12,6.93E-13,1.12E-12,1.58E-08,1.27E-11,4.91E-11
8486.33,5.51E-11,4.81E-13,2.53E-11,2.95E-12,7.35E-11,1.23E-09,5.68E-09,1.26E-10,7.05E-11,5.14E-12,7.10E-13,1.11E-12,1.58E-08,1.26E-11,4.90E-11
8489.42,5.51E-11,5.00E-13,2.48E-11,3.01E-12,7.31E-11,1.23E-09,5.68E-09,1.26E-10,7.02E-11,5.21E-12,6.81E-13,1.11E-12,1.58E-08,1.31E-11,4.91E-11
8492.53,5.50E-11,4.93E-13,2.49E-11,3.08E-12,7.37E-11,1.24E-09,5.69E-09,1.27E-10,7.03E-11,5.18E-12,6.85E-13,1.07E-12,1.58E-08,1.28E-11,4.90E-11
8495.62,5.47E-11,4.97E-13,2.51E-11,3.00E-12,7.30E-11,1.24E-09,5.69E-09,1.26E-10,7.06E-11,5.32E-12,6.97E-13,1.14E-12,1.58E-08,1.26E-11,4.91E-11
8498.72,5.56E-11,4.82E-13,2.53E-11,2.97E-12,7.31E-11,1.23E-09,5.69E-09,1.27E-10,7.08E-11,5.13E-12,6.83E-13,1.08E-12,1.58E-08,1.27E-11,4.89E-11
8501.83,5.51E-11,4.97E-13,2.51E-11,3.06E-12,7.33E-11,1.23E-09,5.69E-09,1.27E-10,7.05E-11,5.31E-12,6.70E-13,1.14E-12,1.58E-08,1.29E-11,4.95E-11
8504.92,5.52E-11,5.01E-13,2.53E-11,2.99E-12,7.30E-11,1.23E-09,5.69E-09,1.27E-10,7.01E-11,5.29E-12,6.61E-13,1.13E-12,1.58E-08,1.27E-11,4.91E-11
8508.08,5.52E-11,5.06E-13,2.51E-11,3.06E-12,7.33E-11,1.23E-09,5.70E-09,1.27E-10,7.07E-11,5.26E-12,6.86E-13,1.18E-12,1.58E-08,1.28E-11,4.92E-11
8511.19,5.56E-11,5.08E-13,2.50E-11,3.04E-12,7.33E-11,1.23E-09,5.69E-09,1.27E-10,7.05E-11,5.26E-12,6.84E-13,1.15E-12,1.58E-08,1.28E-11,4.91E-11
8514.28,5.53E-11,4.95E-13,2.50E-11,2.97E-12,7.38E-11,1.23E-09,5.69E-09,1.27E-10,7.07E-11,5.27E-12,7.08E-13,1.12E-12,1.58E-08,1.27E-11,4.93E-11
8517.45,5.54E-11,5.00E-13,2.51E-11,2.95E-12,7.34E-11,1.24E-09,5.70E-09,1.27E-10,7.06E-11,5.39E-12,7.02E-13,1.14E-12,1.58E-08,1.28E-11,4.92E-11
8520.55,5.52E-11,4.94E-13,2.53E-11,3.06E-12,7.34E-11,1.24E-09,5.70E-09,1.27E-10,7.04E-11,5.28E-12,6.79E-13,1.13E-12,1.58E-08,1.27E-11,4.92E-11
8523.66,5.49E-11,4.89E-13,2.50E-11,3.10E-12,7.36E-11,1.24E-09,5.70E-09,1.27E-10,7.10E-11,5.26E-12,6.62E-13,1.17E-12,1.58E-08,1.28E-11,4.93E-11
8526.73,5.52E-11,4.99E-13,2.52E-11,3.02E-12,7.34E-11,1.24E-09,5.69E-09,1.27E-10,6.99E-11,5.31E-12,6.99E-13,1.14E-12,1.58E-08,1.31E-11,4.94E-11
8529.83,5.51E-11,5.10E-13,2.52E-11,2.96E-12,7.37E-11,1.24E-09,5.69E-09,1.26E-10,7.06E-11,5.27E-12,6.91E-13,1.19E-12,1.58E-08,1.30E-11,4.96E-11
8532.92,5.56E-11,4.84E-13,2.51E-11,3.00E-12,7.32E-11,1.23E-09,5.70E-09,1.27E-10,7.04E-11,5.23E-12,6.85E-13,1.15E-12,1.58E-08,1.29E-11,4.93E-11
8536.02,5.47E-11,4.93E-13,2.53E-11,2.98E-12,7.39E-11,1.23E-09,5.70E-09,1.27E-10,7.05E-11,5.27E-12,6.98E-13,1.11E-12,1.58E-08,1.29E-11,4.93E-11
8539.11,5.48E-11,4.87E-13,2.51E-11,2.95E-12,7.30E-11,1.23E-09,5.70E-09,1.27E-10,7.06E-11,5.43E-12,7.22E-13,1.11E-12,1.58E-08,1.28E-11,4.89E-11
8542.2,5.55E-11,5.02E-13,2.52E-11,2.99E-12,7.35E-11,1.24E-09,5.70E-09,1.27E-10,7.04E-11,5.29E-12,6.61E-13,1.16E-12,1.58E-08,1.28E-11,4.93E-11
8545.3,5.53E-11,5.05E-13,2.55E-11,3.01E-12,7.34E-11,1.23E-09,5.70E-09,1.27E-10,7.11E-11,5.20E-12,7.08E-13,1.16E-12,1.58E-08,1.28E-11,4.93E-11
8548.39,5.53E-11,5.00E-13,2.55E-11,3.03E-12,7.32E-11,1.23E-09,5.70E-09,1.27E-10,7.02E-11,5.17E-12,6.99E-13,1.11E-12,1.58E-08,1.27E-11,4.93E-11
8551.47,5.51E-11,4.92E-13,2.51E-11,3.05E-12,7.29E-11,1.24E-09,5.70E-09,1.27E-10,7.05E-11,5.36E-12,6.85E-13,1.14E-12,1.58E-08,1.25E-11,4.95E-11
8554.59,5.51E-11,4.80E-13,2.52E-11,2.92E-12,7.30E-11,1.24E-09,5.70E-09,1.27E-10,7.05E-11,5.23E-12,6.92E-13,1.11E-12,1.58E-08,1.27E-11,4.96E-11
8557.69,5.55E-11,4.85E-13,2.51E-11,3.01E-12,7.29E-11,1.24E-09,5.70E-09,1.27E-10,7.07E-11,5.29E-12,7.12E-13,1.16E-12,1.58E-08,1.28E-11,4.93E-11
8560.78,5.56E-11,4.96E-13,2.52E-11,2.93E-12,7.38E-11,1.24E-09,5.70E-09,1.28E-10,7.07E-11,5.26E-12,6.85E-13,1.17E-12,1.58E-08,1.26E-11,4.88E-11
8563.87,5.55E-11,4.98E-13,2.52E-11,2.92E-12,7.40E-11,1.24E-09,5.70E-09,1.27E-10,7.09E-11,5.29E-12,6.77E-13,1.09E-12,1.58E-08,1.26E-11,4.93E-11
8566.97,5.46E-11,4.87E-13,2.50E-11,3.11E-12,7.30E-11,1.24E-09,5.70E-09,1.27E-10,7.03E-11,5.28E-12,7.12E-13,1.13E-12,1.58E-08,1.28E-11,4.94E-11
8570.06,5.52E-11,4.84E-13,2.52E-11,2.92E-12,7.30E-11,1.23E-09,5.70E-09,1.27E-10,7.09E-11,5.30E-12,7.12E-13,1.10E-12,1.58E-08,1.28E-11,4.91E-11
8573.17,5.47E-11,5.09E-13,2.50E-11,2.94E-12,7.32E-11,1.23E-09,5.70E-09,1.27E-10,7.01E-11,5.37E-12,7.27E-13,1.15E-12,1.58E-08,1.28E-11,4.93E-11
8576.27,5.50E-11,5.02E-13,2.54E-11,3.01E-12,7.34E-11,1.24E-09,5.70E-09,1.26E-10,7.05E-11,5.21E-12,7.08E-13,1.12E-12,1.58E-08,1.28E-11,4.90E-11
8579.36,5.52E-11,4.96E-13,2.51E-11,2.97E-12,7.36E-11,1.24E-09,5.70E-09,1.27E-10,7.03E-11,5.25E-12,6.79E-13,1.13E-12,1.58E-08,1.25E-11,4.93E-11
8582.47,5.53E-11,4.79E-13,2.54E-11,3.00E-12,7.25E-11,1.24E-09,5.70E-09,1.28E-10,7.06E-11,5.34E-12,6.93E-13,1.13E-12,1.58E-08,1.26E-11,4.94E-11
8585.62,5.51E-11,4.99E-13,2.52E-11,3.04E-12,7.34E-11,1.23E-09,5.71E-09,1.27E-10,7.03E-11,5.19E-12,6.80E-13,1.12E-12,1.58E-08,1.28E-11,4.90E-11
8588.73,5.49E-11,4.97E-13,2.49E-11,3.06E-12,7.33E-11,1.24E-09,5.71E-09,1.27E-10,7.01E-11,5.10E-12,6.89E-13,1.10E-12,1.58E-08,1.26E-11,4.90E-11
8591.83,5.50E-11,4.96E-13,2.50E-11,2.94E-12,7.30E-11,1.24E-09,5.70E-09,1.27E-10,7.02E-11,5.25E-12,7.32E-13,1.11E-12,1.58E-08,1.28E-11,4.89E-11
8594.92,5.58E-11,4.90E-13,2.52E-11,3.04E-12,7.32E-11,1.24E-09,5.70E-09,1.27E-10,7.07E-11,5.23E-12,6.72E-13,1.16E-12,1.58E-08,1.28E-11,4.94E-11
8598.02,5.53E-11,4.96E-13,2.49E-11,3.06E-12,7.33E-11,1.24E-09,5.71E-09,1.27E-10,7.06E-11,5.25E-12,6.75E-13,1.11E-12,1.59E-08,1.26E-11,4.92E-11
8601.12,5.53E-11,4.83E-13,2.50E-11,3.01E-12,7.33E-11,1.24E-09,5.71E-09,1.28E-10,7.07E-11,5.24E-12,7.30E-13,1.09E-12,1.58E-08,1.27E-11,4.93E-11
8604.28,5.54E-11,5.01E-13,2.51E-11,3.10E-12,7.30E-11,1.24E-09,5.71E-09,1.26E-10,7.02E-11,5.26E-12,7.01E-13,1.12E-12,1.58E-08,1.27E-11,4.96E-11
8607.37,5.53E-11,5.08E-13,2.54E-11,3.01E-12,7.39E-11,1.23E-09,5.71E-09,1.27E-10,7.05E-11,5.29E-12,6.79E-13,1.08E-12,1.58E-08,1.28E-11,4.96E-11
8610.45,5.49E-11,4.96E-13,2.52E-11,3.03E-12,7.35E-11,1.24E-09,5.71E-09,1.27E-10,7.08E-11,5.25E-12,6.96E-13,1.13E-12,1.58E-08,1.27E-11,4.92E-11
8613.56,5.53E-11,4.98E-13,2.52E-11,2.97E-12,7.24E-11,1.24E-09,5.70E-09,1.26E-10,7.03E-11,5.27E-12,7.15E-13,1.09E-12,1.58E-08,1.25E-11,4.88E-11
8616.66,5.49E-11,5.20E-13,2.53E-11,3.00E-12,7.34E-11,1.24E-09,5.70E-09,1.28E-10,7.05E-11,5.25E-12,7.43E-13,1.12E-12,1.59E-08,1.27E-11,4.92E-11
8619.83,5.48E-11,4.74E-13,2.50E-11,2.94E-12,7.36E-11,1.24E-09,5.70E-09,1.28E-10,7.01E-11,5.20E-12,6.68E-13,1.15E-12,1.58E-08,1.28E-11,4.94E-11
8622.98,5.49E-11,4.84E-13,2.49E-11,2.95E-12,7.30E-11,1.24E-09,5.70E-09,1.28E-10,7.05E-11,5.25E-12,6.82E-13,1.15E-12,1.59E-08,1.27E-11,4.93E-11
8626.08,5.52E-11,4.93E-13,2.54E-11,3.00E-12,7.35E-11,1.24E-09,5.71E-09,1.27E-10,7.10E-11,5.36E-12,7.24E-13,1.15E-12,1.58E-08,1.25E-11,4.90E-11
8629.17,5.54E-11,5.02E-13,2.52E-11,2.94E-12,7.30E-11,1.24E-09,5.70E-09,1.27E-10,7.04E-11,5.26E-12,6.75E-13,1.12E-12,1.58E-08,1.26E-11,4.94E-11
8632.28,5.50E-11,4.99E-13,2.51E-11,3.03E-12,7.33E-11,1.24E-09,5.70E-09,1.28E-10,7.06E-11,5.37E-12,7.06E-13,1.20E-12,1.59E-08,1.28E-11,4.92E-11
8635.37,5.54E-11,4.99E-13,2.52E-11,3.00E-12,7.31E-11,1.24E-09,5.71E-09,1.27E-10,7.04E-11,5.22E-12,6.51E-13,1.15E-12,1.58E-08,1.26E-11,4.98E-11
8638.47,5.49E-11,4.92E-13,2.52E-11,3.01E-12,7.31E-11,1.23E-09,5.71E-09,1.27E-10,7.03E-11,5.18E-12,7.11E-13,1.10E-12,1.58E-08,1.27E-11,4.95E-11
8641.56,5.46E-11,5.00E-13,2.51E-11,3.02E-12,7.39E-11,1.24E-09,5.70E-09,1.27E-10,6.99E-11,5.28E-12,7.18E-13,1.08E-12,1.58E-08,1.28E-11,4.92E-11
8644.67,5.50E-11,5.04E-13,2.50E-11,2.93E-12,7.33E-11,1.24E-09,5.71E-09,1.27E-10,7.10E-11,5.20E-12,6.66E-13,1.11E-12,1.58E-08,1.29E-11,4.93E-11
8647.77,5.51E-11,5.00E-13,2.50E-11,2.97E-12,7.30E-11,1.24E-09,5.71E-09,1.27E-10,7.06E-11,5.22E-12,7.05E-13,1.11E-12,1.58E-08,1.29E-11,4.93E-11
8650.84,5.51E-11,4.95E-13,2.50E-11,3.04E-12,7.32E-11,1.24E-09,5.70E-09,1.27E-10,7.08E-11,5.31E-12,7.28E-13,1.17E-12,1.58E-08,1.27E-11,4.98E-11
8653.95,5.48E-11,5.10E-13,2.52E-11,3.06E-12,7.38E-11,1.24E-09,5.71E-09,1.27E-10,7.04E-11,5.38E-12,7.04E-13,1.14E-12,1.59E-08,1.27E-11,4.96E-11
8657.06,5.54E-11,4.96E-13,2.51E-11,3.12E-12,7.33E-11,1.24E-09,5.71E-09,1.27E-10,7.09E-11,5.16E-12,6.82E-13,1.15E-12,1.58E-08,1.27E-11,4.95E-11
8660.14,5.47E-11,4.94E-13,2.50E-11,3.06E-12,7.28E-11,1.23E-09,5.71E-09,1.27E-10,7.04E-11,5.34E-12,7.21E-13,1.14E-12,1.58E-08,1.26E-11,4.94E-11
8663.25,5.53E-11,4.84E-13,2.52E-11,2.95E-12,7.29E-11,1.24E-09,5.71E-09,1.27E-10,7.03E-11,5.37E-12,6.94E-13,1.17E-12,1.58E-08,1.25E-11,4.90E-11
8666.34,5.53E-11,4.92E-13,2.54E-11,3.00E-12,7.28E-11,1.24E-09,5.70E-09,1.27E-10,7.04E-11,5.42E-12,6.85E-13,1.12E-12,1.58E-08,1.26E-11,4.96E-11
8669.45,5.54E-11,4.91E-13,2.54E-11,3.00E-12,7.30E-11,1.24E-09,5.71E-09,1.27E-10,7.07E-11,5.24E-12,6.85E-13,1.07E-12,1.58E-08,1.27E-11,4.95E-11
8672.55,5.50E-11,5.22E-13,2.51E-11,2.96E-12,7.32E-11,1.24E-09,5.71E-09,1.27E-10,7.10E-11,5.28E-12,7.22E-13,1.14E-12,1.58E-08,1.28E-11,4.92E-11
8675.64,5.51E-11,4.97E-13,2.53E-11,2.99E-12,7.24E-11,1.24E-09,5.71E-09,1.27E-10,7.05E-11,5.37E-12,6.96E-13,1.11E-12,1.58E-08,1.26E-11,4.95E-11
8678.73,5.54E-11,4.95E-13,2.51E-11,2.88E-12,7.32E-11,1.24E-09,5.71E-09,1.27E-10,7.04E-11,5.35E-12,6.95E-13,1.15E-12,1.58E-08,1.27E-11,4.94E-11
8681.84,5.50E-11,5.10E-13,2.53E-11,2.93E-12,7.28E-11,1.24E-09,5.70E-09,1.26E-10,7.02E-11,5.29E-12,6.63E-13,1.13E-12,1.58E-08,1.27E-11,4.94E-11
8684.94,5.53E-11,4.96E-13,2.52E-11,2.95E-12,7.25E-11,1.24E-09,5.71E-09,1.27E-10,7.03E-11,5.19E-12,6.95E-13,1.16E-12,1.59E-08,1.27E-11,4.93E-11
8687.97,5.49E-11,5.00E-13,2.51E-11,3.03E-12,7.30E-11,1.24E-09,5.70E-09,1.27E-10,7.02E-11,5.25E-12,6.81E-13,1.15E-12,1.58E-08,1.25E-11,4.90E-11
8691.06,5.53E-11,4.97E-13,2.52E-11,2.97E-12,7.28E-11,1.23E-09,5.71E-09,1.27E-10,7.01E-11,5.25E-12,7.08E-13,1.14E-12,1.58E-08,1.28E-11,4.97E-11
8694.16,5.49E-11,5.05E-13,2.51E-11,3.00E-12,7.36E-11,1.23E-09,5.71E-09,1.27E-10,7.07E-11,5.21E-12,6.68E-13,1.13E-12,1.59E-08,1.26E-11,4.97E-11
8697.25,5.47E-11,4.85E-13,2.51E-11,3.04E-12,7.30E-11,1.24E-09,5.70E-09,1.27E-10,7.00E-11,5.36E-12,7.21E-13,1.13E-12,1.58E-08,1.26E-11,4.96E-11
8700.34,5.52E-11,4.98E-13,2.54E-11,3.01E-12,7.33E-11,1.24E-09,5.70E-09,1.28E-10,7.04E-11,5.23E-12,6.74E-13,1.16E-12,1.58E-08,1.26E-11,4.93E-11
8703.5,5.48E-11,4.84E-13,2.50E-11,2.93E-12,7.31E-11,1.24E-09,5.71E-09,1.27E-10,7.01E-11,5.39E-12,6.74E-13,1.18E-12,1.58E-08,1.24E-11,4.92E-11
8706.59,5.47E-11,4.75E-13,2.53E-11,3.00E-12,7.31E-11,1.24E-09,5.71E-09,1.27E-10,7.01E-11,5.29E-12,6.81E-13,1.12E-12,1.59E-08,1.25E-11,4.95E-11
8709.7,5.47E-11,5.02E-13,2.51E-11,2.96E-12,7.34E-11,1.24E-09,5.70E-09,1.28E-10,7.03E-11,5.45E-12,6.82E-13,1.13E-12,1.58E-08,1.23E-11,4.94E-11
8712.78,5.48E-11,5.04E-13,2.55E-11,3.05E-12,7.27E-11,1.24E-09,5.71E-09,1.27E-10,7.06E-11,5.34E-12,7.13E-13,1.14E-12,1.58E-08,1.26E-11,4.93E-11
8715.87,5.52E-11,4.86E-13,2.52E-11,3.03E-12,7.28E-11,1.24E-09,5.71E-09,1.27E-10,7.04E-11,5.33E-12,6.60E-13,1.10E-12,1.58E-08,1.26E-11,4.92E-11
8718.97,5.45E-11,5.20E-13,2.53E-11,2.98E-12,7.27E-11,1.24E-09,5.70E-09,1.27E-10,7.00E-11,5.11E-12,6.87E-13,1.15E-12,1.58E-08,1.28E-11,4.88E-11
8722.06,5.50E-11,4.87E-13,2.51E-11,3.02E-12,7.31E-11,1.24E-09,5.70E-09,1.28E-10,7.00E-11,5.17E-12,7.17E-13,1.14E-12,1.58E-08,1.26E-11,4.90E-11
8725.16,5.51E-11,4.90E-13,2.50E-11,3.00E-12,7.33E-11,1.24E-09,5.70E-09,1.27E-10,6.98E-11,5.36E-12,6.73E-13,1.16E-12,1.58E-08,1.26E-11,4.93E-11
8728.25,5.52E-11,4.96E-13,2.49E-11,3.01E-12,7.30E-11,1.24E-09,5.71E-09,1.27E-10,7.07E-11,5.23E-12,6.79E-13,1.17E-12,1.59E-08,1.27E-11,4.96E-11
8731.34,5.49E-11,5.07E-13,2.51E-11,2.99E-12,7.30E-11,1.24E-09,5.71E-09,1.27E-10,7.04E-11,5.25E-12,6.94E-13,1.12E-12,1.58E-08,1.27E-11,4.97E-11
8734.42,5.51E-11,5.03E-13,2.50E-11,2.98E-12,7.32E-11,1.24E-09,5.71E-09,1.27E-10,7.03E-11,5.23E-12,6.81E-13,1.11E-12,1.58E-08,1.25E-11,4.90E-11
8737.53,5.53E-11,5.10E-13,2.51E-11,2.94E-12,7.31E-11,1.24E-09,5.71E-09,1.27E-10,7.06E-11,5.22E-12,7.30E-13,1.14E-12,1.58E-08,1.24E-11,4.90E-11
8740.62,5.50E-11,5.14E-13,2.51E-11,2.96E-12,7.31E-11,1.24E-09,5.71E-09,1.27E-10,7.04E-11,5.22E-12,7.03E-13,1.08E-12,1.58E-08,1.25E-11,4.95E-11
8743.78,5.50E-11,4.93E-13,2.54E-11,3.08E-12,7.34E-11,1.24E-09,5.71E-09,1.27E-10,7.01E-11,5.33E-12,7.02E-13,1.14E-12,1.58E-08,1.26E-11,4.94E-11
8746.89,5.53E-11,4.94E-13,2.53E-11,3.02E-12,7.24E-11,1.24E-09,5.71E-09,1.27E-10,7.04E-11,5.31E-12,7.11E-13,1.16E-12,1.59E-08,1.26E-11,4.93E-11
8749.97,5.54E-11,4.91E-13,2.51E-11,2.97E-12,7.31E-11,1.24E-09,5.70E-09,1.27E-10,6.99E-11,5.32E-12,6.88E-13,1.15E-12,1.59E-08,1.26E-11,4.94E-11
8753.06,5.52E-11,4.90E-13,2.51E-11,3.10E-12,7.26E-11,1.24E-09,5.71E-09,1.27E-10,7.04E-11,5.37E-12,6.77E-13,1.12E-12,1.58E-08,1.25E-11,4.95E-11
8756.16,5.49E-11,4.94E-13,2.50E-11,2.94E-12,7.32E-11,1.24E-09,5.71E-09,1.27E-10,7.03E-11,5.32E-12,6.94E-13,1.13E-12,1.58E-08,1.24E-11,4.92E-11
8759.27,5.50E-11,4.88E-13,2.51E-11,3.08E-12,7.30E-11,1.24E-09,5.71E-09,1.28E-10,7.06E-11,5.33E-12,7.02E-13,1.11E-12,1.59E-08,1.25E-11,4.89E-11
8762.42,5.53E-11,5.04E-13,2.54E-11,3.00E-12,7.38E-11,1.24E-09,5.71E-09,1.27E-10,7.06E-11,5.28E-12,7.02E-13,1.09E-12,1.58E-08,1.28E-11,4.92E-11
8765.58,5.50E-11,5.09E-13,2.53E-11,2.99E-12,7.24E-11,1.24E-09,5.71E-09,1.27E-10,6.98E-11,5.24E-12,6.48E-13,1.14E-12,1.58E-08,1.26E-11,4.95E-11
8768.67,5.48E-11,4.91E-13,2.52E-11,3.08E-12,7.31E-11,1.24E-09,5.70E-09,1.27E-10,6.99E-11,5.38E-12,7.20E-13,1.10E-12,1.58E-08,1.25E-11,4.93E-11
8771.78,5.54E-11,4.94E-13,2.52E-11,2.91E-12,7.24E-11,1.24E-09,5.71E-09,1.27E-10,7.00E-11,5.23E-12,7.31E-13,1.13E-12,1.59E-08,1.26E-11,4.93E-11
8774.89,5.51E-11,4.80E-13,2.56E-11,3.17E-12,7.29E-11,1.24E-09,5.70E-09,1.28E-10,7.03E-11,5.25E-12,6.67E-13,1.07E-12,1.59E-08,1.26E-11,4.97E-11
8778,5.53E-11,5.03E-13,2.54E-11,2.95E-12,7.32E-11,1.24E-09,5.71E-09,1.27E-10,6.99E-11,5.19E-12,6.99E-13,1.11E-12,1.59E-08,1.25E-11,4.91E-11
8781.08,5.51E-11,5.01E-13,2.51E-11,2.94E-12,7.29E-11,1.24E-09,5.71E-09,1.27E-10,7.01E-11,5.35E-12,6.98E-13,1.09E-12,1.59E-08,1.24E-11,4.94E-11
8784.17,5.47E-11,5.15E-13,2.48E-11,3.00E-12,7.30E-11,1.24E-09,5.71E-09,1.27E-10,7.01E-11,5.30E-12,7.12E-13,1.09E-12,1.58E-08,1.25E-11,4.93E-11
8787.28,5.51E-11,4.95E-13,2.53E-11,3.02E-12,7.30E-11,1.24E-09,5.71E-09,1.27E-10,7.07E-11,5.31E-12,7.15E-13,1.10E-12,1.58E-08,1.27E-11,4.95E-11
8790.37,5.48E-11,5.05E-13,2.53E-11,2.89E-12,7.32E-11,1.24E-09,5.71E-09,1.27E-10,7.04E-11,5.28E-12,7.12E-13,1.11E-12,1.59E-08,1.26E-11,4.94E-11
8793.47,5.51E-11,4.79E-13,2.53E-11,2.99E-12,7.28E-11,1.24E-09,5.71E-09,1.27E-10,6.98E-11,5.22E-12,6.66E-13,1.20E-12,1.58E-08,1.25E-11,4.90E-11
8796.56,5.48E-11,5.02E-13,2.54E-11,3.08E-12,7.29E-11,1.24E-09,5.71E-09,1.28E-10,7.02E-11,5.32E-12,7.11E-13,1.12E-12,1.59E-08,1.25E-11,4.94E-11
8799.67,5.46E-11,4.90E-13,2.49E-11,3.00E-12,7.30E-11,1.24E-09,5.71E-09,1.27E-10,7.01E-11,5.31E-12,6.69E-13,1.12E-12,1.59E-08,1.26E-11,4.95E-11
8802.8,5.47E-11,5.05E-13,2.49E-11,2.95E-12,7.27E-11,1.24E-09,5.71E-09,1.26E-10,7.03E-11,5.32E-12,6.75E-13,1.13E-12,1.58E-08,1.25E-11,4.94E-11
8805.89,5.51E-11,4.88E-13,2.50E-11,2.99E-12,7.30E-11,1.24E-09,5.71E-09,1.27E-10,7.00E-11,5.19E-12,7.08E-13,1.10E-12,1.58E-08,1.26E-11,4.96E-11
8808.98,5.47E-11,5.00E-13,2.50E-11,3.05E-12,7.25E-11,1.24E-09,5.71E-09,1.28E-10,7.03E-11,5.25E-12,6.98E-13,1.17E-12,1.58E-08,1.25E-11,4.97E-11
8812.14,5.51E-11,4.94E-13,2.53E-11,3.03E-12,7.32E-11,1.24E-09,5.71E-09,1.28E-10,7.02E-11,5.30E-12,7.26E-13,1.15E-12,1.58E-08,1.24E-11,4.96E-11
8815.28,5.48E-11,4.82E-13,2.53E-11,2.93E-12,7.23E-11,1.24E-09,5.71E-09,1.28E-10,7.03E-11,5.36E-12,7.10E-13,1.09E-12,1.59E-08,1.25E-11,4.94E-11
8818.39,5.48E-11,5.02E-13,2.50E-11,2.88E-12,7.27E-11,1.24E-09,5.71E-09,1.27E-10,6.99E-11,5.19E-12,6.89E-13,1.17E-12,1.58E-08,1.25E-11,4.95E-11
8821.55,5.48E-11,4.86E-13,2.53E-11,2.97E-12,7.29E-11,1.24E-09,5.72E-09,1.27E-10,7.06E-11,5.20E-12,6.88E-13,1.16E-12,1.58E-08,1.26E-11,4.92E-11
8824.64,5.45E-11,4.98E-13,2.50E-11,2.99E-12,7.27E-11,1.24E-09,5.71E-09,1.28E-10,7.00E-11,5.37E-12,7.08E-13,1.15E-12,1.59E-08,1.24E-11,4.92E-11
8827.73,5.47E-11,4.84E-13,2.50E-11,2.95E-12,7.26E-11,1.24E-09,5.71E-09,1.27E-10,7.00E-11,5.31E-12,7.06E-13,1.12E-12,1.59E-08,1.24E-11,4.94E-11
8830.83,5.52E-11,5.07E-13,2.56E-11,2.95E-12,7.27E-11,1.24E-09,5.71E-09,1.27E-10,7.02E-11,5.32E-12,7.21E-13,1.11E-12,1.58E-08,1.23E-11,4.93E-11
8833.92,5.49E-11,4.87E-13,2.54E-11,2.96E-12,7.30E-11,1.24E-09,5.71E-09,1.27E-10,7.00E-11,5.10E-12,6.88E-13,1.11E-12,1.59E-08,1.25E-11,4.96E-11
8837.02,5.51E-11,4.86E-13,2.52E-11,2.93E-12,7.32E-11,1.24E-09,5.71E-09,1.28E-10,6.95E-11,5.39E-12,6.96E-13,1.14E-12,1.59E-08,1.25E-11,4.98E-11
8840.11,5.51E-11,5.03E-13,2.52E-11,3.04E-12,7.28E-11,1.24E-09,5.71E-09,1.27E-10,7.01E-11,5.33E-12,6.93E-13,1.17E-12,1.58E-08,1.26E-11,4.94E-11
8843.2,5.49E-11,4.69E-13,2.53E-11,2.94E-12,7.29E-11,1.24E-09,5.71E-09,1.27E-10,6.97E-11,5.15E-12,7.14E-13,1.17E-12,1.59E-08,1.24E-11,4.92E-11
8846.3,5.51E-11,5.17E-13,2.52E-11,3.02E-12,7.29E-11,1.24E-09,5.71E-09,1.28E-10,7.03E-11,5.28E-12,6.63E-13,1.13E-12,1.59E-08,1.24E-11,4.93E-11
8849.39,5.51E-11,5.08E-13,2.53E-11,2.88E-12,7.34E-11,1.24E-09,5.71E-09,1.27E-10,7.04E-11,5.25E-12,7.08E-13,1.13E-12,1.59E-08,1.23E-11,4.96E-11
8852.48,5.51E-11,4.91E-13,2.53E-11,2.92E-12,7.30E-11,1.24E-09,5.72E-09,1.27E-10,6.99E-11,5.34E-12,7.00E-13,1.10E-12,1.59E-08,1.25E-11,4.95E-11
8855.58,5.49E-11,4.95E-13,2.52E-11,2.91E-12,7.27E-11,1.24E-09,5.71E-09,1.27E-10,7.00E-11,5.32E-12,6.74E-13,1.10E-12,1.59E-08,1.26E-11,4.95E-11
8858.67,5.51E-11,4.98E-13,2.53E-11,2.94E-12,7.32E-11,1.24E-09,5.71E-09,1.28E-10,6.98E-11,5.29E-12,6.70E-13,1.16E-12,1.58E-08,1.25E-11,4.96E-11
